time,v2
10021,-0.26785714285714324
10022,-0.3035714285714288
10023,-0.2500000000000009
10024,-0.17857142857142883
10025,-0.10714285714285765
10026,-0.008928571428572063
10027,0.05357142857142794
10028,0.04464285714285676
10029,-0.017857142857143238
10030,-0.04464285714285765
10031,-0.07142857142857206
10032,-0.0892857142857153
10033,-0.11607142857142883
10034,-0.1250000000000009
10035,-0.13392857142857206
10036,-0.1517857142857153
10037,-0.1875000000000009
10038,-0.22321428571428648
10039,-0.2142857142857153
10040,-0.1517857142857153
10041,-0.0892857142857153
10042,-0.07142857142857206
10043,-0.053571428571428825
10044,-0.06250000000000089
10045,-0.07142857142857206
10046,-0.06250000000000089
10047,-0.10714285714285765
10048,-0.24107142857142883
10049,-0.41964285714285765
10050,-0.4732142857142865
10051,-0.41964285714285765
10052,-0.33035714285714324
10053,-0.19642857142857206
10054,-0.06250000000000089
10055,-0.017857142857143238
10056,-0.035714285714286476
10057,-0.035714285714286476
10058,-0.053571428571428825
10059,-0.1875000000000009
10060,-0.3750000000000009
10061,-0.48214285714285765
10062,-0.4642857142857153
10063,-0.3392857142857153
10064,-0.11607142857142883
10065,0.07142857142857117
10066,0.10714285714285676
10067,0.008928571428571175
10068,-0.16071428571428648
10069,-0.3125000000000009
10070,-0.4732142857142865
10071,-0.5803571428571437
10072,-0.5625000000000004
10073,-0.41964285714285765
10074,-0.23214285714285765
10075,-0.08035714285714324
10076,-8.881784197001252e-16
10077,-0.04464285714285765
10078,-0.16071428571428648
10079,-0.2500000000000009
10080,-0.3482142857142865
10081,-0.4732142857142865
10082,-0.5892857142857149
10083,-0.5803571428571437
10084,-0.38392857142857206
10085,-0.10714285714285765
10086,0.05357142857142794
10087,0.0357142857142847
10088,-0.0892857142857153
10089,-0.2500000000000009
10090,-0.3482142857142865
10091,-0.32142857142857206
10092,-0.25892857142857206
10093,-0.35714285714285765
10094,-0.5892857142857149
10095,-0.7321428571428577
10096,-0.6250000000000004
10097,-0.2857142857142865
10098,-8.881784197001252e-16
10099,0.08928571428571352
10100,0.10714285714285676
10101,0.0982142857142847
10102,0.04464285714285676
10103,-0.0892857142857153
10104,-0.1875000000000009
10105,-0.24107142857142883
10106,-0.25892857142857206
10107,-0.29464285714285765
10108,-0.38392857142857206
10109,-0.5000000000000009
10110,-0.5357142857142865
10111,-0.4732142857142865
10112,-0.29464285714285765
10113,-0.09821428571428648
10114,-0.04464285714285765
10115,-0.14285714285714324
10116,-0.2142857142857153
10117,-0.16071428571428648
10118,-0.0892857142857153
10119,-0.10714285714285765
10120,-0.2500000000000009
10121,-0.4017857142857153
10122,-0.5089285714285721
10123,-0.4017857142857153
10124,-0.20535714285714324
10125,-0.11607142857142883
10126,-0.1875000000000009
10127,-0.33035714285714324
10128,-0.4017857142857153
10129,-0.32142857142857206
10130,-0.1517857142857153
10131,-0.0267857142857153
10132,-0.04464285714285765
10133,-0.1875000000000009
10134,-0.3035714285714288
10135,-0.3035714285714288
10136,-0.22321428571428648
10137,-0.1875000000000009
10138,-0.23214285714285765
10139,-0.2500000000000009
10140,-0.25892857142857206
10141,-0.2500000000000009
10142,-0.22321428571428648
10143,-0.23214285714285765
10144,-0.2142857142857153
10145,-0.22321428571428648
10146,-0.2500000000000009
10147,-0.33035714285714324
10148,-0.4107142857142865
10149,-0.44642857142857206
10150,-0.4285714285714288
10151,-0.32142857142857206
10152,-0.2857142857142865
10153,-0.2857142857142865
10154,-0.23214285714285765
10155,-0.22321428571428648
10156,-0.2857142857142865
10157,-0.33035714285714324
10158,-0.2767857142857153
10159,-0.19642857142857206
10160,-0.07142857142857206
10161,0.0357142857142847
10162,0.01785714285714235
10163,-0.06250000000000089
10164,-0.1875000000000009
10165,-0.29464285714285765
10166,-0.35714285714285765
10167,-0.4107142857142865
10168,-0.35714285714285765
10169,-0.23214285714285765
10170,-0.10714285714285765
10171,-0.04464285714285765
10172,-0.04464285714285765
10173,-0.14285714285714324
10174,-0.3035714285714288
10175,-0.4642857142857153
10176,-0.5178571428571432
10177,-0.3750000000000009
10178,-0.11607142857142883
10179,0.07142857142857117
10180,0.04464285714285676
10181,-0.13392857142857206
10182,-0.2142857142857153
10183,-0.16964285714285765
10184,-0.13392857142857206
10185,-0.13392857142857206
10186,-0.1875000000000009
10187,-0.22321428571428648
10188,-0.22321428571428648
10189,-0.20535714285714324
10190,-0.1875000000000009
10191,-0.20535714285714324
10192,-0.19642857142857206
10193,-0.14285714285714324
10194,-0.08035714285714324
10195,-0.08035714285714324
10196,-0.1250000000000009
10197,-0.16071428571428648
10198,-0.1875000000000009
10199,-0.2142857142857153
10200,-0.2500000000000009
10201,-0.25892857142857206
10202,-0.2500000000000009
10203,-0.24107142857142883
10204,-0.2857142857142865
10205,-0.32142857142857206
10206,-0.29464285714285765
10207,-0.19642857142857206
10208,-0.1250000000000009
10209,-0.11607142857142883
10210,-0.20535714285714324
10211,-0.3125000000000009
10212,-0.3125000000000009
10213,-0.26785714285714324
10214,-0.20535714285714324
10215,-0.16964285714285765
10216,-0.11607142857142883
10217,-0.0892857142857153
10218,-0.09821428571428648
10219,-0.16071428571428648
10220,-0.1875000000000009
10221,-0.2767857142857153
10222,-0.3482142857142865
10223,-0.3482142857142865
10224,-0.19642857142857206
10225,0.008928571428571175
10226,0.12499999999999911
10227,0.07142857142857117
10228,-0.04464285714285765
10229,-0.10714285714285765
10230,-0.13392857142857206
10231,-0.17857142857142883
10232,-0.20535714285714324
10233,-0.22321428571428648
10234,-0.22321428571428648
10235,-0.2500000000000009
10236,-0.25892857142857206
10237,-0.23214285714285765
10238,-0.23214285714285765
10239,-0.3035714285714288
10240,-0.32142857142857206
10241,-0.13392857142857206
10242,0.08035714285714235
10243,0.12499999999999911
10244,0.11607142857142794
10245,0.10714285714285676
10246,0.08928571428571352
10247,0.05357142857142794
10248,-8.881784197001252e-16
10249,-0.07142857142857206
10250,-0.14285714285714324
10251,-0.1250000000000009
10252,-0.0267857142857153
10253,0.0982142857142847
10254,0.13392857142857117
10255,0.11607142857142794
10256,0.05357142857142794
10257,-0.0267857142857153
10258,-0.0892857142857153
10259,-0.14285714285714324
10260,-0.2500000000000009
10261,-0.4017857142857153
10262,-0.48214285714285765
10263,-0.3750000000000009
10264,-0.1517857142857153
10265,-0.0267857142857153
10266,-0.0892857142857153
10267,-0.24107142857142883
10268,-0.29464285714285765
10269,-0.23214285714285765
10270,-0.1517857142857153
10271,-0.1250000000000009
10272,-0.14285714285714324
10273,-0.17857142857142883
10274,-0.2500000000000009
10275,-0.3035714285714288
10276,-0.3125000000000009
10277,-0.32142857142857206
10278,-0.3125000000000009
10279,-0.24107142857142883
10280,-0.13392857142857206
10281,-0.07142857142857206
10282,-0.07142857142857206
10283,-0.14285714285714324
10284,-0.2500000000000009
10285,-0.29464285714285765
10286,-0.2857142857142865
10287,-0.25892857142857206
10288,-0.19642857142857206
10289,-0.14285714285714324
10290,-0.13392857142857206
10291,-0.17857142857142883
10292,-0.22321428571428648
10293,-0.2857142857142865
10294,-0.32142857142857206
10295,-0.2857142857142865
10296,-0.19642857142857206
10297,-0.1250000000000009
10298,-0.16071428571428648
10299,-0.2857142857142865
10300,-0.35714285714285765
10301,-0.33035714285714324
10302,-0.2142857142857153
10303,-0.1250000000000009
10304,-0.08035714285714324
10305,-0.11607142857142883
10306,-0.23214285714285765
10307,-0.3392857142857153
10308,-0.32142857142857206
10309,-0.25892857142857206
10310,-0.26785714285714324
10311,-0.33035714285714324
10312,-0.33035714285714324
10313,-0.29464285714285765
10314,-0.3482142857142865
10315,-0.45535714285714324
10316,-0.5446428571428577
10317,-0.5982142857142865
10318,-0.5446428571428577
10319,-0.4732142857142865
10320,-0.5089285714285721
10321,-0.6071428571428577
10322,-0.6607142857142865
10323,-0.7053571428571437
10324,-0.7142857142857149
10325,-0.6785714285714293
10326,-0.6607142857142865
10327,-0.6517857142857149
10328,-0.5982142857142865
10329,-0.4910714285714288
10330,-0.3750000000000009
10331,-0.3482142857142865
10332,-0.38392857142857206
10333,-0.41964285714285765
10334,-0.33035714285714324
10335,-0.1517857142857153
10336,-0.035714285714286476
10337,-0.053571428571428825
10338,-0.11607142857142883
10339,-0.16071428571428648
10340,-0.16964285714285765
10341,-0.1517857142857153
10342,-0.1517857142857153
10343,-0.16964285714285765
10344,-0.1875000000000009
10345,-0.16964285714285765
10346,-0.16071428571428648
10347,-0.14285714285714324
10348,-0.14285714285714324
10349,-0.13392857142857206
10350,-0.0892857142857153
10351,-0.08035714285714324
10352,-0.09821428571428648
10353,-0.10714285714285765
10354,-0.10714285714285765
10355,-0.0892857142857153
10356,-0.13392857142857206
10357,-0.1875000000000009
10358,-0.19642857142857206
10359,-0.1875000000000009
10360,-0.1517857142857153
10361,-0.09821428571428648
10362,-0.06250000000000089
10363,-0.07142857142857206
10364,-0.09821428571428648
10365,-0.13392857142857206
10366,-0.13392857142857206
10367,-0.13392857142857206
10368,-0.10714285714285765
10369,-0.08035714285714324
10370,-0.053571428571428825
10371,-0.04464285714285765
10372,-0.08035714285714324
10373,-0.10714285714285765
10374,-0.1250000000000009
10375,-0.10714285714285765
10376,-0.08035714285714324
10377,-0.07142857142857206
10378,-0.09821428571428648
10379,-0.0892857142857153
10380,-0.08035714285714324
10381,-0.06250000000000089
10382,-0.0267857142857153
10383,-8.881784197001252e-16
10384,-0.008928571428572063
10385,-0.053571428571428825
10386,-0.10714285714285765
10387,-0.11607142857142883
10388,-0.0892857142857153
10389,-0.0267857142857153
10390,0.0357142857142847
10391,0.026785714285713524
10392,-0.017857142857143238
10393,-0.053571428571428825
10394,-0.0267857142857153
10395,0.008928571428571175
10396,-8.881784197001252e-16
10397,-0.0267857142857153
10398,-0.035714285714286476
10399,-0.0267857142857153
10400,-8.881784197001252e-16
10401,-8.881784197001252e-16
10402,-0.017857142857143238
10403,-0.017857142857143238
10404,0.01785714285714235
10405,0.01785714285714235
10406,0.008928571428571175
10407,0.01785714285714235
10408,-8.881784197001252e-16
10409,-0.035714285714286476
10410,-0.053571428571428825
10411,-0.06250000000000089
10412,-0.035714285714286476
10413,-8.881784197001252e-16
10414,-8.881784197001252e-16
10415,-0.035714285714286476
10416,-0.06250000000000089
10417,-0.07142857142857206
10418,-0.07142857142857206
10419,-0.08035714285714324
10420,-0.0892857142857153
10421,-0.0892857142857153
10422,-0.10714285714285765
10423,-0.11607142857142883
10424,-0.11607142857142883
10425,-0.11607142857142883
10426,-0.09821428571428648
10427,-0.1250000000000009
10428,-0.14285714285714324
10429,-0.14285714285714324
10430,-0.11607142857142883
10431,-0.09821428571428648
10432,-0.1250000000000009
10433,-0.16071428571428648
10434,-0.16071428571428648
10435,-0.14285714285714324
10436,-0.10714285714285765
10437,-0.10714285714285765
10438,-0.1250000000000009
10439,-0.13392857142857206
10440,-0.1517857142857153
10441,-0.1875000000000009
10442,-0.17857142857142883
10443,-0.16071428571428648
10444,-0.16071428571428648
10445,-0.1517857142857153
10446,-0.16071428571428648
10447,-0.16964285714285765
10448,-0.16964285714285765
10449,-0.17857142857142883
10450,-0.1875000000000009
10451,-0.1875000000000009
10452,-0.1875000000000009
10453,-0.16964285714285765
10454,-0.16964285714285765
10455,-0.1517857142857153
10456,-0.14285714285714324
10457,-0.14285714285714324
10458,-0.16071428571428648
10459,-0.1875000000000009
10460,-0.19642857142857206
10461,-0.19642857142857206
10462,-0.16964285714285765
10463,-0.1875000000000009
10464,-0.20535714285714324
10465,-0.2142857142857153
10466,-0.22321428571428648
10467,-0.2142857142857153
10468,-0.19642857142857206
10469,-0.19642857142857206
10470,-0.2142857142857153
10471,-0.2142857142857153
10472,-0.20535714285714324
10473,-0.19642857142857206
10474,-0.19642857142857206
10475,-0.20535714285714324
10476,-0.22321428571428648
10477,-0.23214285714285765
10478,-0.24107142857142883
10479,-0.23214285714285765
10480,-0.2142857142857153
10481,-0.2142857142857153
10482,-0.22321428571428648
10483,-0.24107142857142883
10484,-0.23214285714285765
10485,-0.2142857142857153
10486,-0.22321428571428648
10487,-0.24107142857142883
10488,-0.26785714285714324
10489,-0.2500000000000009
10490,-0.24107142857142883
10491,-0.22321428571428648
10492,-0.23214285714285765
10493,-0.25892857142857206
10494,-0.2857142857142865
10495,-0.29464285714285765
10496,-0.2767857142857153
10497,-0.25892857142857206
10498,-0.25892857142857206
10499,-0.2767857142857153
10500,-0.2767857142857153
10501,-0.2857142857142865
10502,-0.26785714285714324
10503,-0.25892857142857206
10504,-0.26785714285714324
10505,-0.2767857142857153
10506,-0.2767857142857153
10507,-0.2857142857142865
10508,-0.26785714285714324
10509,-0.25892857142857206
10510,-0.2767857142857153
10511,-0.26785714285714324
10512,-0.2767857142857153
10513,-0.2857142857142865
10514,-0.2767857142857153
10515,-0.2857142857142865
10516,-0.29464285714285765
10517,-0.3035714285714288
10518,-0.3035714285714288
10519,-0.29464285714285765
10520,-0.29464285714285765
10521,-0.3035714285714288
10522,-0.29464285714285765
10523,-0.26785714285714324
10524,-0.2500000000000009
10525,-0.2500000000000009
10526,-0.23214285714285765
10527,-0.19642857142857206
10528,-0.2142857142857153
10529,-0.25892857142857206
10530,-0.2857142857142865
10531,-0.2857142857142865
10532,-0.26785714285714324
10533,-0.2500000000000009
10534,-0.26785714285714324
10535,-0.2767857142857153
10536,-0.25892857142857206
10537,-0.2500000000000009
10538,-0.24107142857142883
10539,-0.22321428571428648
10540,-0.24107142857142883
10541,-0.24107142857142883
10542,-0.26785714285714324
10543,-0.2767857142857153
10544,-0.26785714285714324
10545,-0.25892857142857206
10546,-0.26785714285714324
10547,-0.2857142857142865
10548,-0.2767857142857153
10549,-0.2857142857142865
10550,-0.25892857142857206
10551,-0.24107142857142883
10552,-0.24107142857142883
10553,-0.25892857142857206
10554,-0.26785714285714324
10555,-0.2767857142857153
10556,-0.2500000000000009
10557,-0.23214285714285765
10558,-0.23214285714285765
10559,-0.2500000000000009
10560,-0.26785714285714324
10561,-0.26785714285714324
10562,-0.26785714285714324
10563,-0.25892857142857206
10564,-0.26785714285714324
10565,-0.26785714285714324
10566,-0.26785714285714324
10567,-0.25892857142857206
10568,-0.23214285714285765
10569,-0.22321428571428648
10570,-0.23214285714285765
10571,-0.2500000000000009
10572,-0.2857142857142865
10573,-0.29464285714285765
10574,-0.26785714285714324
10575,-0.24107142857142883
10576,-0.22321428571428648
10577,-0.24107142857142883
10578,-0.24107142857142883
10579,-0.24107142857142883
10580,-0.23214285714285765
10581,-0.2500000000000009
10582,-0.25892857142857206
10583,-0.26785714285714324
10584,-0.2500000000000009
10585,-0.24107142857142883
10586,-0.22321428571428648
10587,-0.23214285714285765
10588,-0.2500000000000009
10589,-0.25892857142857206
10590,-0.26785714285714324
10591,-0.25892857142857206
10592,-0.24107142857142883
10593,-0.2142857142857153
10594,-0.22321428571428648
10595,-0.25892857142857206
10596,-0.25892857142857206
10597,-0.2500000000000009
10598,-0.2142857142857153
10599,-0.16964285714285765
10600,-0.13392857142857206
10601,-0.1250000000000009
10602,-0.16071428571428648
10603,-0.2142857142857153
10604,-0.23214285714285765
10605,-0.23214285714285765
10606,-0.2142857142857153
10607,-0.17857142857142883
10608,-0.16071428571428648
10609,-0.13392857142857206
10610,-0.09821428571428648
10611,-0.06250000000000089
10612,-0.06250000000000089
10613,-0.07142857142857206
10614,-0.08035714285714324
10615,-0.0892857142857153
10616,-0.08035714285714324
10617,-0.053571428571428825
10618,-0.04464285714285765
10619,-0.04464285714285765
10620,-0.04464285714285765
10621,-0.053571428571428825
10622,-0.06250000000000089
10623,-0.07142857142857206
10624,-0.10714285714285765
10625,-0.1517857142857153
10626,-0.19642857142857206
10627,-0.23214285714285765
10628,-0.2500000000000009
10629,-0.25892857142857206
10630,-0.2767857142857153
10631,-0.29464285714285765
10632,-0.2857142857142865
10633,-0.2767857142857153
10634,-0.25892857142857206
10635,-0.25892857142857206
10636,-0.2857142857142865
10637,-0.3125000000000009
10638,-0.32142857142857206
10639,-0.3392857142857153
10640,-0.32142857142857206
10641,-0.2767857142857153
10642,-0.25892857142857206
10643,-0.2500000000000009
10644,-0.2767857142857153
10645,-0.29464285714285765
10646,-0.3035714285714288
10647,-0.2767857142857153
10648,-0.2767857142857153
10649,-0.2857142857142865
10650,-0.29464285714285765
10651,-0.3035714285714288
10652,-0.2857142857142865
10653,-0.29464285714285765
10654,-0.25892857142857206
10655,-0.25892857142857206
10656,-0.2767857142857153
10657,-0.2857142857142865
10658,-0.2857142857142865
10659,-0.2767857142857153
10660,-0.26785714285714324
10661,-0.2767857142857153
10662,-0.29464285714285765
10663,-0.3035714285714288
10664,-0.3125000000000009
10665,-0.3035714285714288
10666,-0.2857142857142865
10667,-0.2857142857142865
10668,-0.2857142857142865
10669,-0.2857142857142865
10670,-0.2767857142857153
10671,-0.25892857142857206
10672,-0.22321428571428648
10673,-0.2142857142857153
10674,-0.2142857142857153
10675,-0.23214285714285765
10676,-0.22321428571428648
10677,-0.25892857142857206
10678,-0.33035714285714324
10679,-0.39285714285714324
10680,-0.4107142857142865
10681,-0.41964285714285765
10682,-0.4107142857142865
10683,-0.41964285714285765
10684,-0.4107142857142865
10685,-0.45535714285714324
10686,-0.5178571428571432
10687,-0.5446428571428577
10688,-0.5625000000000004
10689,-0.5892857142857149
10690,-0.6517857142857149
10691,-0.7053571428571437
10692,-0.7410714285714293
10693,-0.7589285714285721
10694,-0.7678571428571437
10695,-0.7678571428571437
10696,-0.7678571428571437
10697,-0.7500000000000004
10698,-0.7321428571428577
10699,-0.6964285714285721
10700,-0.6607142857142865
10701,-0.6071428571428577
10702,-0.5357142857142865
10703,-0.48214285714285765
10704,-0.4642857142857153
10705,-0.4285714285714288
10706,-0.38392857142857206
10707,-0.32142857142857206
10708,-0.26785714285714324
10709,-0.2500000000000009
10710,-0.26785714285714324
10711,-0.26785714285714324
10712,-0.24107142857142883
10713,-0.2142857142857153
10714,-0.20535714285714324
10715,-0.20535714285714324
10716,-0.23214285714285765
10717,-0.23214285714285765
10718,-0.2142857142857153
10719,-0.20535714285714324
10720,-0.1875000000000009
10721,-0.1875000000000009
10722,-0.17857142857142883
10723,-0.19642857142857206
10724,-0.1875000000000009
10725,-0.17857142857142883
10726,-0.19642857142857206
10727,-0.20535714285714324
10728,-0.20535714285714324
10729,-0.2142857142857153
10730,-0.1875000000000009
10731,-0.16964285714285765
10732,-0.16964285714285765
10733,-0.19642857142857206
10734,-0.19642857142857206
10735,-0.17857142857142883
10736,-0.16964285714285765
10737,-0.16071428571428648
10738,-0.17857142857142883
10739,-0.19642857142857206
10740,-0.1875000000000009
10741,-0.19642857142857206
10742,-0.19642857142857206
10743,-0.1875000000000009
10744,-0.16964285714285765
10745,-0.16071428571428648
10746,-0.1517857142857153
10747,-0.14285714285714324
10748,-0.1250000000000009
10749,-0.10714285714285765
10750,-0.1250000000000009
10751,-0.1250000000000009
10752,-0.1517857142857153
10753,-0.17857142857142883
10754,-0.1517857142857153
10755,-0.14285714285714324
10756,-0.11607142857142883
10757,-0.1250000000000009
10758,-0.1250000000000009
10759,-0.13392857142857206
10760,-0.13392857142857206
10761,-0.11607142857142883
10762,-0.10714285714285765
10763,-0.09821428571428648
10764,-0.10714285714285765
10765,-0.11607142857142883
10766,-0.11607142857142883
10767,-0.09821428571428648
10768,-0.07142857142857206
10769,-0.07142857142857206
10770,-0.07142857142857206
10771,-0.0892857142857153
10772,-0.0892857142857153
10773,-0.07142857142857206
10774,-0.07142857142857206
10775,-0.06250000000000089
10776,-0.06250000000000089
10777,-0.07142857142857206
10778,-0.07142857142857206
10779,-0.07142857142857206
10780,-0.06250000000000089
10781,-0.07142857142857206
10782,-0.08035714285714324
10783,-0.09821428571428648
10784,-0.09821428571428648
10785,-0.08035714285714324
10786,-0.07142857142857206
10787,-0.08035714285714324
10788,-0.08035714285714324
10789,-0.08035714285714324
10790,-0.06250000000000089
10791,-0.053571428571428825
10792,-0.06250000000000089
10793,-0.0892857142857153
10794,-0.11607142857142883
10795,-0.13392857142857206
10796,-0.10714285714285765
10797,-0.07142857142857206
10798,-0.07142857142857206
10799,-0.09821428571428648
10800,-0.11607142857142883
10801,-0.1250000000000009
10802,-0.13392857142857206
10803,-0.13392857142857206
10804,-0.1250000000000009
10805,-0.13392857142857206
10806,-0.16071428571428648
10807,-0.16071428571428648
10808,-0.14285714285714324
10809,-0.14285714285714324
10810,-0.14285714285714324
10811,-0.16964285714285765
10812,-0.1875000000000009
10813,-0.1875000000000009
10814,-0.1517857142857153
10815,-0.14285714285714324
10816,-0.14285714285714324
10817,-0.1517857142857153
10818,-0.16071428571428648
10819,-0.16964285714285765
10820,-0.17857142857142883
10821,-0.16964285714285765
10822,-0.1875000000000009
10823,-0.19642857142857206
10824,-0.2142857142857153
10825,-0.22321428571428648
10826,-0.22321428571428648
10827,-0.2142857142857153
10828,-0.19642857142857206
10829,-0.19642857142857206
10830,-0.1875000000000009
10831,-0.19642857142857206
10832,-0.19642857142857206
10833,-0.1875000000000009
10834,-0.17857142857142883
10835,-0.17857142857142883
10836,-0.1875000000000009
10837,-0.20535714285714324
10838,-0.20535714285714324
10839,-0.1875000000000009
10840,-0.16964285714285765
10841,-0.16964285714285765
10842,-0.17857142857142883
10843,-0.17857142857142883
10844,-0.1875000000000009
10845,-0.17857142857142883
10846,-0.19642857142857206
10847,-0.2142857142857153
10848,-0.23214285714285765
10849,-0.24107142857142883
10850,-0.23214285714285765
10851,-0.23214285714285765
10852,-0.2142857142857153
10853,-0.1875000000000009
10854,-0.1517857142857153
10855,-0.14285714285714324
10856,-0.14285714285714324
10857,-0.1250000000000009
10858,-0.14285714285714324
10859,-0.16071428571428648
10860,-0.16964285714285765
10861,-0.16964285714285765
10862,-0.14285714285714324
10863,-0.11607142857142883
10864,-0.053571428571428825
10865,-0.008928571428572063
10866,0.08035714285714235
10867,0.17857142857142794
10868,0.3392857142857135
10869,0.5089285714285712
10870,0.6517857142857135
10871,0.7857142857142856
10872,0.8928571428571423
10873,0.9642857142857135
10874,0.9999999999999991
10875,0.9732142857142856
10876,0.9374999999999991
10877,0.8928571428571423
10878,0.8839285714285712
10879,0.8124999999999991
10880,0.6964285714285712
10881,0.5089285714285712
10882,0.3214285714285712
10883,0.17857142857142794
10884,0.10714285714285676
10885,0.07142857142857117
10886,0.06249999999999911
10887,0.01785714285714235
10888,-0.08035714285714324
10889,-0.1517857142857153
10890,-0.20535714285714324
10891,-0.26785714285714324
10892,-0.35714285714285765
10893,-0.4107142857142865
10894,-0.4107142857142865
10895,-0.3660714285714288
10896,-0.35714285714285765
10897,-0.4017857142857153
10898,-0.4642857142857153
10899,-0.5178571428571432
10900,-0.5178571428571432
10901,-0.5000000000000009
10902,-0.4732142857142865
10903,-0.4642857142857153
10904,-0.44642857142857206
10905,-0.4285714285714288
10906,-0.4375000000000009
10907,-0.44642857142857206
10908,-0.45535714285714324
10909,-0.45535714285714324
10910,-0.44642857142857206
10911,-0.44642857142857206
10912,-0.45535714285714324
10913,-0.4642857142857153
10914,-0.48214285714285765
10915,-0.4910714285714288
10916,-0.4910714285714288
10917,-0.48214285714285765
10918,-0.5000000000000009
10919,-0.5089285714285721
10920,-0.5267857142857153
10921,-0.5267857142857153
10922,-0.5178571428571432
10923,-0.5178571428571432
10924,-0.5357142857142865
10925,-0.5446428571428577
10926,-0.5446428571428577
10927,-0.5625000000000004
10928,-0.5535714285714293
10929,-0.5535714285714293
10930,-0.5535714285714293
10931,-0.5714285714285721
10932,-0.5803571428571437
10933,-0.5803571428571437
10934,-0.5714285714285721
10935,-0.5535714285714293
10936,-0.5803571428571437
10937,-0.5892857142857149
10938,-0.6071428571428577
10939,-0.6160714285714293
10940,-0.6071428571428577
10941,-0.6071428571428577
10942,-0.6160714285714293
10943,-0.6250000000000004
10944,-0.6250000000000004
10945,-0.6160714285714293
10946,-0.6071428571428577
10947,-0.6160714285714293
10948,-0.6250000000000004
10949,-0.6339285714285721
10950,-0.6339285714285721
10951,-0.6339285714285721
10952,-0.6428571428571437
10953,-0.6517857142857149
10954,-0.6607142857142865
10955,-0.6517857142857149
10956,-0.6339285714285721
10957,-0.6250000000000004
10958,-0.6071428571428577
10959,-0.5982142857142865
10960,-0.5803571428571437
10961,-0.5892857142857149
10962,-0.5892857142857149
10963,-0.5892857142857149
10964,-0.5803571428571437
10965,-0.5625000000000004
10966,-0.5535714285714293
10967,-0.5446428571428577
10968,-0.5446428571428577
10969,-0.5357142857142865
10970,-0.5178571428571432
10971,-0.5089285714285721
10972,-0.5089285714285721
10973,-0.4910714285714288
10974,-0.5000000000000009
10975,-0.4732142857142865
10976,-0.44642857142857206
10977,-0.4285714285714288
10978,-0.4285714285714288
10979,-0.4107142857142865
10980,-0.4017857142857153
10981,-0.3750000000000009
10982,-0.3392857142857153
10983,-0.32142857142857206
10984,-0.29464285714285765
10985,-0.26785714285714324
10986,-0.25892857142857206
10987,-0.2500000000000009
10988,-0.22321428571428648
10989,-0.2142857142857153
10990,-0.17857142857142883
10991,-0.17857142857142883
10992,-0.20535714285714324
10993,-0.1875000000000009
10994,-0.16964285714285765
10995,-0.1517857142857153
10996,-0.1517857142857153
10997,-0.1517857142857153
10998,-0.13392857142857206
10999,-0.10714285714285765
11000,-0.0892857142857153
11001,-0.06250000000000089
11002,-0.053571428571428825
11003,-0.07142857142857206
11004,-0.13392857142857206
11005,-0.16071428571428648
11006,-0.16964285714285765
11007,-0.16964285714285765
11008,-0.19642857142857206
11009,-0.23214285714285765
11010,-0.26785714285714324
11011,-0.29464285714285765
11012,-0.2857142857142865
